rid,dataset_name,label_v2,text,matched_claim,rating,label_factcheck,publisher,url,score,concorda
594487001818560524,FC_LUPA,fake,"O Hospital Albert Einstein informa que Fausto Silva (Faustão) teve um agravamento em seu quadro clínico, necessitando entrar no transplante de coração. Se você se vacinou…Entenda o que está ocorrendo.","O Hospital Albert Einstein informa que Fausto Silva (Faustão) teve um agravamento em seu quadro clínico, necessitando entrar no transplante de coração. Se você se vacinou…Entenda o que está ocorrendo.",Falso,fake,lupa,https://lupa.uol.com.br/jornalismo/2023/08/24/vacina-da-covid-nao-causou-problema-cardiaco-de-faustao,1.0,1
801089706297579509,FC_LUPA,fake,"Durante apagão provocado pelo desgoverno Lula nesta manhã de terça, milhares de pacientes internados em hospitais de todo o Brasil vieram a falecer, em decorrência da interrupção do funcionamento dos ","Durante apagão provocado pelo desgoverno Lula nesta manhã de terça, milhares de pacientes internados em hospitais de todo o Brasil vieram a falecer, em decorrência da interrupção do funcionamento dos ",Falso,fake,lupa,https://lupa.uol.com.br/jornalismo/2023/08/24/apagao-nao-causou-morte-de-5-765-pacientes-internados-em-hospitais,1.0,1
217862584478030623,FC_LUPA,fake,"Fim das Forças Auxiliares do Brasil. Nos bastidores do Planalto, Lula e o Ministro de Defesa, José Múcio Monteiro confirma o fim das Forças Auxiliares no Brasil [...] ‘Nosso ponto de partida será desa","Fim das Forças Auxiliares do Brasil. Nos bastidores do Planalto, Lula e o Ministro de Defesa, José Múcio Monteiro confirma o fim das Forças Auxiliares no Brasil [...] ‘Nosso ponto de partida será desa",Falso,fake,lupa,https://lupa.uol.com.br/jornalismo/2023/08/24/ministro-da-defesa-nao-declarou-fim-das-forcas-auxiliares,1.0,1
589748248176836488,FC_BOATOS,fake,Enquete: Senado aprovou e Pedido de impeachment é protocolado e Lula ja tem 60 votos! Vote,Enquete: Senado aprovou e Pedido de impeachment é protocolado e Lula ja tem 60 votos! Vote,Falso,fake,boatos.org,https://www.boatos.org/politica/senado-aprovou-pedido-impeachment-lula-abriu-enquete.html,1.0,1
1003662858992050394,FC_LUPA,fake,"“CENA IMPRESSIONANTE: Dos escombros de um prédio residencial destruído em Makiivka na guerra da Rússia com a Ucrânia, onde os habitantes morreram, formigas retiraram um pedaço de uma estampa com a ima","“CENA IMPRESSIONANTE: Dos escombros de um prédio residencial destruído em Makiivka na guerra da Rússia com a Ucrânia, onde os habitantes morreram, formigas retiraram um pedaço de uma estampa com a ima",Falso,fake,lupa,https://lupa.uol.com.br/jornalismo/2023/08/25/e-falso-video-de-formigas-levando-foto-de-cristo-na-ucrania-apos-bombardeio,1.0,1
539611823261223257,FC_LUPA,fake,"Confirmado pelo TCU que Lula se apossou de 568 presentes. E agora, petezada?","Confirmado pelo TCU que Lula se apossou de 568 presentes. E agora, petezada?",Falso,fake,lupa,https://lupa.uol.com.br/jornalismo/2023/08/25/e-falso-que-lula-se-apossou-de-568-presentes-dos-dois-primeiros-mandatos,1.0,1
1111614314095237070,FC_BOATOS,fake,Robô jogando pingpong. Vejam essa bizarrice,Robô jogando pingpong. Vejam essa bizarrice,Falso,fake,boatos.org,https://www.boatos.org/esporte/video-robo-jogando-ping-pong-tenis-de-mesa.html,1.0,1
798639908179073331,FC_BOATOS,fake,bandidos filmam arrastão em Copacabana! Como diz o meliante de nove dedos é um roubozinho pra cerveja. Realmente O AMOR VENCEU. Faz o L!!,bandidos filmam arrastão em Copacabana! Como diz o meliante de nove dedos é um roubozinho pra cerveja. Realmente O AMOR VENCEU. Faz o L!!,Falso,fake,boatos.org,https://www.boatos.org/brasil/videojovens-assaltando-arrastao-praia-de-copacabana.html,1.0,1
764984568840611251,FC_BOATOS_VIRAL,fake,"Amplie a foto…O Neymar é realmente o rei do mundo árabe. Além de desembarcar no país ostentando sua fé em Jesus, ainda teve o seu pedido atendido, colocando a imagem de Jair Bolsonaro ao seu lado no s","Amplie a foto...O Neymar é realmente o rei do mundo árabe. Além de desembarcar no país ostentando sua fé em Jesus, ainda teve o seu pedido atendido, colocando a imagem de Jair Bolsonaro ao seu lado no",Falso,fake,boatos.org,https://www.boatos.org/esporte/neymar-exigiu-foto-bolsonaro-fosse-exibida-apresentacao-al-hilal-arabia-saudita.html,1.0,1
250303014965627173,FC_BOATOS,fake,Criatura demoníaca anjo negro foi filmada no Havaí por taxista no mesmo dia do incêndio,Criatura demoníaca anjo negro foi filmada no Havaí por taxista no mesmo dia do incêndio,Falso,fake,boatos.org,https://www.boatos.org/religiao/criatura-demoniaca-anjo-negro-filmada-havai-taxista-mesmo-dia-do-incendio.html,1.0,1
24907085171781969,FC_BOATOS,fake,Marília Gabriela gravou vídeo sobre fim da concessão da Jovem Pan e com ataques contra às FFAA,Marília Gabriela gravou vídeo sobre fim da concessão da Jovem Pan e com ataques contra às FFAA,Falso,fake,boatos.org,https://www.boatos.org/entretenimento/marilia-gabriela-video-fim-da-concessao-jovem-pan-ataques-contra-ffaa.html,1.0,1
415843935016817043,FC_BOATOS,fake,"Amplie a foto...O Neymar é realmente o rei do mundo árabe. Além de desembarcar no país ostentando sua fé em Jesus, ainda teve o seu pedido atendido, colocando a imagem de Jair Bolsonaro ao seu lado no","Amplie a foto...O Neymar é realmente o rei do mundo árabe. Além de desembarcar no país ostentando sua fé em Jesus, ainda teve o seu pedido atendido, colocando a imagem de Jair Bolsonaro ao seu lado no",Falso,fake,boatos.org,https://www.boatos.org/esporte/neymar-exigiu-foto-bolsonaro-fosse-exibida-apresentacao-al-hilal-arabia-saudita.html,1.0,1
950933982587055024,FC_LUPA,fake,"“2 NAVIOS BRITÂNICOS QUE ESTAVAM LEVANDO EXPLOSIVOS PARA A UCRÂNIA, FORAM ATINGIDOS POR 4 MÍSSEIS RUSSOS, EM ODESSA, UCRÂNIA. REPARE A ONDA DE CHOQUE DO AR”","“2 NAVIOS BRITÂNICOS QUE ESTAVAM LEVANDO EXPLOSIVOS PARA A UCRÂNIA, FORAM ATINGIDOS POR 4 MÍSSEIS RUSSOS, EM ODESSA, UCRÂNIA. REPARE A ONDA DE CHOQUE DO AR”",Falso,fake,lupa,https://lupa.uol.com.br/jornalismo/2023/08/28/e-falso-que-russia-atacou-navios-britanicos-que-levavam-explosivos-para-ucrania,1.0,1
143276365412673632,FC_LUPA,fake,"Eu quero discutir como o país do tamanho do Brasil não tem voos diretos para o continente africano. Quando eu voltar para o Brasil, vou conversar com as companhias aéreas, com o Ministério dos Portos ","Eu quero discutir como o país do tamanho do Brasil não tem voos diretos para o continente africano. Quando eu voltar para o Brasil, vou conversar com as companhias aéreas, com o Ministério dos Portos ",Falso,fake,lupa,https://lupa.uol.com.br/jornalismo/2023/08/28/lula-erra-ao-afirmar-que-nao-ha-voos-diretos-do-brasil-para-a-africa,1.0,1
299908378006532345,FC_BOATOS,fake,"Ministro Alexandre de Moraes proibe venda de pequi em; Lontra, Japonvar e Januária","Ministro Alexandre de Moraes proibe venda de pequi em; Lontra, Japonvar e Januária",Falso,fake,boatos.org,https://www.boatos.org/politica/alexandre-de-moraes-proibiu-pequi-em-lontra-japonvar-e-januaria-mg.html,1.0,1
851745184054135649,FC_BOATOS,fake,"Mulheres virgens num mercado muçulmano sendo compradas e vendidas por homens como se não fossem humanas. O Open Arms de Óscar Camps não as trará para a UE, apenas os seus maridos, homens dos quais a O","Mulheres virgens num mercado muçulmano sendo compradas e vendidas por homens como se não fossem humanas. O Open Arms de Óscar Camps não as trará para a UE, apenas os seus maridos, homens dos quais a O",Falso,fake,boatos.org,https://www.boatos.org/religiao/mulheres-sao-vendidas-escravas-mercado-muculmano.html,1.0,1
1070222779392350506,FC_LUPA,fake,“Presidente do Comitê Europeu da Otan faz ameaça separatista ao Brasil”,“Presidente do Comitê Europeu da Otan faz ameaça separatista ao Brasil”,Falso,fake,lupa,https://lupa.uol.com.br/jornalismo/2023/08/29/e-falso-que-presidente-do-comite-europeu-da-otan-ameacou-dividir-o-brasil,1.0,1
373795869162986191,FC_LUPA,fake,"Quem será que passou o código-fonte pras emissoras de televisão? O governo americano. [...] O governo americano deu pros políticos aqui: ó, ou vocês impeachmam o Lula, ou vocês dão o pé na bunda do Lu","Quem será que passou o código-fonte pras emissoras de televisão? O governo americano. [...] O governo americano deu pros políticos aqui: ó, ou vocês impeachmam o Lula, ou vocês dão o pé na bunda do Lu",Falso,fake,lupa,https://lupa.uol.com.br/jornalismo/2023/08/29/governo-americano-nao-deu-codigo-fonte-das-urnas-para-tvs-brasileiras,1.0,1
517165779799776399,FC_LUPA,fake,Gasolina sobe pela quarta semana seguida. 24-08-2023. Faz o L,Gasolina sobe pela quarta semana seguida. 24-08-2023. Faz o L,Falso,fake,lupa,https://lupa.uol.com.br/jornalismo/2023/08/29/video-sobre-gasolina-a-r-9-foi-exibido-em-2022-no-governo-bolsonaro,1.0,1
208001001376556244,FC_BOATOS,fake,Vazou conversa entre médicos que prova que Faustão furou a fila do transplante de coração,Vazou conversa entre médicos que prova que Faustão furou a fila do transplante de coração,Falso,fake,boatos.org,https://www.boatos.org/entretenimento/vazou-conversa-medicos-prova-faustao-furou-fila-transplante-coracao.html,1.0,1
1070058351162077193,FC_LUPA,fake,BOMBA! Pfizer afirma que as vacinas eram um projeto militar de bioterrorismo e terrorismo químico do Departamento de Defesa,BOMBA! Pfizer afirma que as vacinas eram um projeto militar de bioterrorismo e terrorismo químico do Departamento de Defesa,Falso,fake,lupa,https://lupa.uol.com.br/jornalismo/2023/08/30/pfizer-nao-disse-que-vacinas-sao-projeto-militar-de-bioterrorismo,1.0,1
834349982124324093,FC_LUPA,fake,“Barretos 2023 O agro é Lula”,“Barretos 2023 O agro é Lula”,Falso,fake,lupa,https://lupa.uol.com.br/jornalismo/2023/08/30/e-falso-que-bolsonaro-foi-xingado-por-plateia-em-barretos,1.0,1
749351738798817914,FC_LUPA,fake,Isso é em BH. 28/08/23. Acho que a eleição foi tomada de Bolsonaro,Isso é em BH. 28/08/23. Acho que a eleição foi tomada de Bolsonaro,Falso,fake,lupa,https://lupa.uol.com.br/jornalismo/2023/08/30/e-de-2022-video-com-apoiadores-de-bolsonaro-em-belo-horizonte,1.0,1
1024645049283366611,FC_BOATOS,fake,"DITADURA ""JUSTIÇA"" ACABA DE ORDENAR QUE PERFIS DE ALEXANDRE GARCIA SEJAM BLOQUEADOS IMEDIATAMENTE NAS REDES SOB PENA DE MULTA DE R$ 300 MIL DIÁRIOS POR DESOBEDIÊNCIA!","DITADURA ""JUSTIÇA"" ACABA DE ORDENAR QUE PERFIS DE ALEXANDRE GARCIA SEJAM BLOQUEADOS IMEDIATAMENTE NAS REDES SOB PENA DE MULTA DE R$ 300 MIL DIÁRIOS POR DESOBEDIÊNCIA!",Falso,fake,boatos.org,https://www.boatos.org/politica/justica-bloqueou-perfis-alexandre-garcia-impos-multa-r-300-mil.html,1.0,1
905326411897531579,FC_LUPA,fake,Brasilia ontem á noite..porq a globo nao mostrou? Já foi até retirado do YouTube. Repassem sem dó. Os diretores e o pessoal da Globo estão aflitos com a circulação desse vídeo. Faça-o circular,Brasilia ontem á noite..porq a globo nao mostrou? Já foi até retirado do YouTube. Repassem sem dó. Os diretores e o pessoal da Globo estão aflitos com a circulação desse vídeo. Faça-o circular,Falso,fake,lupa,https://lupa.uol.com.br/jornalismo/2023/09/01/video-de-bispo-que-critica-a-globo-e-antigo-e-nao-foi-removido-do-youtube,1.0,1
784891077144299263,FC_BOATOS,fake,"Roubo no sorteio da Copa do Brasil. Ela abre a bolinha, olha Fecha, vira a bolinha E abre de novo","Roubo no sorteio da Copa do Brasil. Ela abre a bolinha, olha Fecha, vira a bolinha E abre de novo",Falso,fake,boatos.org,https://www.boatos.org/esporte/fraude-sorteio-final-copa-do-brasil-sao-paulo-flamengo.html,1.0,1
74289077681823580,FC_LUPA,fake,"“ALERTA NUBANK! COMPRA em anlise no valor de R$ 878,00 CASAS BAHIA ONLINE 10/08/2023, 15:37:25. Caso desconheça, ligue agora mesmo: 0800 887 1868""","“ALERTA NUBANK! COMPRA em anlise no valor de R$ 878,00 CASAS BAHIA ONLINE 10/08/2023, 15:37:25. Caso desconheça, ligue agora mesmo: 0800 887 1868""",Falso,fake,lupa,https://lupa.uol.com.br/jornalismo/2023/09/01/e-golpe-sms-de-bancos-com-suposto-alerta-de-compra-confirmada,1.0,1
223420327438559189,FC_LUPA,fake,"“A decisão do Supremo Tribunal americano foi simples: ele falou que as vacinas contra a Covid não são vacinas. Esse caso foi ganho por Robert Kennedy Jr. [...] Em sua decisão, a Suprema Corte confirma","“A decisão do Supremo Tribunal americano foi simples: ele falou que as vacinas contra a Covid não são vacinas. Esse caso foi ganho por Robert Kennedy Jr. [...] Em sua decisão, a Suprema Corte confirma",Falso,fake,lupa,https://lupa.uol.com.br/jornalismo/2023/09/01/e-falso-que-suprema-corte-dos-eua-confirmou-danos-irreparaveis-de-vacinas-da-covid-19,1.0,1
116257097734108241,FC_LUPA,fake,"Que notícia boa, Filho de Lulladrão e vários políticos de esquerda são os acionistas da Petrobrás, por isso, o PT não quis a CPI","Que notícia boa, Filho de Lulladrão e vários políticos de esquerda são os acionistas da Petrobrás, por isso, o PT não quis a CPI",Falso,fake,lupa,https://lupa.uol.com.br/jornalismo/2023/09/01/e-falso-que-filho-de-lula-seja-socio-majoritario-da-petrobras-jbs-e-oi,1.0,1
907964722731990781,FC_LUPA,fake,"“Fui impedida de acompanhar os meus clientes, que iam apenas tirar uma foto com a obra do [Alfredo] Ceschiatti, em frente ao STF, porque eu estou com a blusa que tem a bandeira do Brasil.”","“Fui impedida de acompanhar os meus clientes, que iam apenas tirar uma foto com a obra do [Alfredo] Ceschiatti, em frente ao STF, porque eu estou com a blusa que tem a bandeira do Brasil.”",Falso,fake,lupa,https://lupa.uol.com.br/jornalismo/2023/09/01/e-falso-que-stf-barrou-guia-turistica-por-usar-camiseta-verde-e-amarela,1.0,1
1076309847473818417,FC_BOATOS,fake,Morte Súbita Cardíaca em Atletas Profissionais 2020 ANTES DA VACINAÇÃO DA COVID-19 TOTAL DE 79 MORTES NO PERÍODO 2023 PÓS CAMPANHA DE VACINAÇÃO DA COVID-19 TOTAL DE 1.843 MORTES NO PERÍODO,Morte Súbita Cardíaca em Atletas Profissionais 2020 ANTES DA VACINAÇÃO DA COVID-19 TOTAL DE 79 MORTES NO PERÍODO 2023 PÓS CAMPANHA DE VACINAÇÃO DA COVID-19 TOTAL DE 1.843 MORTES NO PERÍODO,Falso,fake,boatos.org,https://www.boatos.org/esporte/casos-morte-subita-cardiaca-atletas-aumentou-2-300-vacinacao-covid-19.html,1.0,1
480256615637062212,FC_BOATOS,fake,"IMPOSTO DE RENDA - Decreto que aumenta de 27,5 para 35% , a aliquota do Imposto de Renda. - Este reajuste atinge diretamente a classe média.","IMPOSTO DE RENDA - Decreto que aumenta de 27,5 para 35% , a aliquota do Imposto de Renda. - Este reajuste atinge diretamente a classe média.",Falso,fake,boatos.org,https://www.boatos.org/politica/decreto-aumenta-275-para-35-aliquota-imposto-de-renda.html,1.0,1
681393357331219999,FC_BOATOS,fake,"Faustão precisará de transplante cardíaco e aguarda na fila, diz hospital Apresentador de 73 anos está internado em S... P.S. Vai precisar de um doador NÃO-VACINADO! Atenção doadores, CUIDADO! Os vaci","Faustão precisará de transplante cardíaco e aguarda na fila, diz hospital Apresentador de 73 anos está internado em S... P.S. Vai precisar de um doador NÃO-VACINADO! Atenção doadores, CUIDADO! Os vaci",Falso,fake,boatos.org,https://www.boatos.org/saude/vacinados-contra-covid-19-nao-podem-doar-orgaos.html,1.0,1
452699330235907547,FC_BOATOS,fake,"PG Pocket games soft. Responda e ganhe R$ 100,00 no Pix. PG SOFT 💰RESPONDA E GANHE R$100 NO PIX! Indique e Ganhe + R$25,00 no PIX! Para participar basta responde nossas perguntas abaixo, Boa Sorte!","PG Pocket games soft. Responda e ganhe R$ 100,00 no Pix. PG SOFT 💰RESPONDA E GANHE R$100 NO PIX! Indique e Ganhe + R$25,00 no PIX! Para participar basta responde nossas perguntas abaixo, Boa Sorte!",Falso,fake,boatos.org,https://www.boatos.org/tecnologia/pg-soft-r-100-pix-quem-compartilhar-whatsapp.html,1.0,1
276540740865417429,FC_BOATOS,fake,ONU não aceita ajuda de U$6 Bilhões para acabar com a fome no mundo. Foi a quantia que informou ao my hero @elonmusk mas NÃO aceitou que devesse prestar conta de tudo,ONU não aceita ajuda de U$6 Bilhões para acabar com a fome no mundo. Foi a quantia que informou ao my hero @elonmusk mas NÃO aceitou que devesse prestar conta de tudo,Falso,fake,boatos.org,https://www.boatos.org/mundo/onu-nao-aceitou-ajuda-us-6-bilhoes-elon-musk-acabar-com-fome-mundo.html,1.0,1
408569653049141017,FC_BOATOS,fake,Governador Ratinho cancela todo desfile nesse 7 de setembro em todo o Paraná,Governador Ratinho cancela todo desfile nesse 7 de setembro em todo o Paraná,Falso,fake,boatos.org,https://www.boatos.org/politica/ratinho-jr-governo-parana-cancelaram-desfile-7-setembro-2023.html,1.0,1
587666704978516814,FC_BOATOS,fake,Le Creuset NOVIDADE: Empresa de panelas de luxo coloca produtos a preço de custo para clientes conhecerem a marca.,Le Creuset NOVIDADE: Empresa de panelas de luxo coloca produtos a preço de custo para clientes conhecerem a marca.,Falso,fake,boatos.org,https://www.boatos.org/tecnologia/le-creuset-vende-panelas-preco-de-custo-site-facebook.html,1.0,1
1021461563092619298,FC_BOATOS,fake,"Hoje o Japão formaliza seu NOVO SISTEMA EDUCACIONAL. O antigo sistema educacional japonês já era muito bom, mas este é tão revolucionário que treina as crianças como ""Cidadãos do Mundo"", não como japo","Hoje o Japão formaliza seu NOVO SISTEMA EDUCACIONAL. O antigo sistema educacional japonês já era muito bom, mas este é tão revolucionário que treina as crianças como ""Cidadãos do Mundo"", não como japo",Falso,fake,boatos.org,https://www.boatos.org/mundo/japao-formalizou-novo-sistema-educacional-cinco-disciplinas-hoje.html,1.0,1
267339172121521707,FC_FOLHA,fake,"Vídeo em que homem afirma que Faustão “furou a fila” e passou na frente de 50 mil pessoas porque é rico e famoso: “Eu tô aguardando há tempo com o pé na cova, mas eu não furei fila não, porque eu sou ","Vídeo em que homem afirma que Faustão “furou a fila” e passou na frente de 50 mil pessoas porque é rico e famoso: “Eu tô aguardando há tempo com o pé na cova, mas eu não furei fila não, porque eu sou ",Enganoso,fake,folha,https://www1.folha.uol.com.br/equilibrioesaude/2023/09/video-exagera-tamanho-de-lista-de-espera-por-transplante-para-enganar-sobre-faustao-e-sus.shtml,1.0,1
1107671525019904528,FC_BOATOS,fake,"“*GOVERNO LLuLLadrão ""VENDE"" A PETROBRÁS PARA CHINA* ú Ámorrr véncéú… ENTENDA: Presidente da PETROBRÁS vai à China e assina ACORDOS de ""EMPRÉSTIMO"" com BANCO chineses.","“*GOVERNO LLuLLadrão ""VENDE"" A PETROBRÁS PARA CHINA* ú Ámorrr véncéú… ENTENDA: Presidente da PETROBRÁS vai à China e assina ACORDOS de ""EMPRÉSTIMO"" com BANCO chineses.",Falso,fake,boatos.org,https://www.boatos.org/politica/governo-lula-vendeu-petrobras-para-a-china.html,1.0,1
847487206823142185,FC_LUPA,fake,VAZOU!!! Lula assume que o PT quebrou o país,VAZOU!!! Lula assume que o PT quebrou o país,Falso,fake,lupa,https://lupa.uol.com.br/jornalismo/2023/09/05/e-falso-que-lula-assumiu-que-seu-governo-quebrou-o-pais-em-video-vazado,1.0,1
624950864938214344,FC_LUPA,fake,"Faustão precisará de transplante cardíaco e aguarda na fila (...) Atenção doadores, CUIDADO! Os vacinados não pode doar!","Faustão precisará de transplante cardíaco e aguarda na fila (...) Atenção doadores, CUIDADO! Os vacinados não pode doar!",Falso,fake,lupa,https://lupa.uol.com.br/jornalismo/2023/09/05/e-falso-que-pessoas-vacinadas-nao-podem-doar-orgaos,1.0,1
136116223785920240,FC_BOATOS,fake,"GREVE DOS CAMINHONEIROS,PELO IMPEACHMENT DO LADRÃO. ALERTA URGENTE SUPERMERCADOS NÃO SERÁ ABASTECIDOS Ouçam! Ouçam! PREVINAM-SE.","GREVE DOS CAMINHONEIROS,PELO IMPEACHMENT DO LADRÃO. ALERTA URGENTE SUPERMERCADOS NÃO SERÁ ABASTECIDOS Ouçam! Ouçam! PREVINAM-SE.",Falso,fake,boatos.org,https://www.boatos.org/brasil/caminhoneiros-vao-fazer-paralisacao-7-de-setembro-2023.html,1.0,1
283877617496295119,FC_BOATOS,fake,Corte do Bolsa Família prevê que apenas 16% dos beneficiários vão continuar recebendo,Corte do Bolsa Família prevê que apenas 16% dos beneficiários vão continuar recebendo,Falso,fake,boatos.org,https://www.boatos.org/politica/corte-bolsa-familia-preve-apenas-16-beneficiarios-continuar-recebendo.html,1.0,1
460285690760179907,FC_LUPA,fake,Governo Lula propõe imposto do MEI três vezes maior para aumentar arrecadação,Governo Lula propõe imposto do MEI três vezes maior para aumentar arrecadação,Falso,fake,lupa,https://lupa.uol.com.br/jornalismo/2023/09/06/governo-lula-nao-propos-que-meis-atuais-paguem-imposto-tres-vezes-maior,1.0,1
595587687365922434,FC_LUPA,fake,As prefeituras estão de greve sem os recursos. 30-08-2023. Lula não sabia onde enfiar sua cara de cu! As prefeituras do Brasil já estão todas quebradas,As prefeituras estão de greve sem os recursos. 30-08-2023. Lula não sabia onde enfiar sua cara de cu! As prefeituras do Brasil já estão todas quebradas,Falso,fake,lupa,https://lupa.uol.com.br/jornalismo/2023/09/06/video-de-idosa-com-lula-e-de-2022-e-nao-tem-relacao-com-repasse-a-prefeituras,1.0,1
882537867643220222,FC_LUPA,fake,"Ratinho Junior, o governador do Paraná, anunciou o cancelamento do desfile de 7 de Setembro em todo o estado do Paraná. Segundo Ratinho Junior o Paraná não pode estar gastando com o 7 de Setembro porq","Ratinho Junior, o governador do Paraná, anunciou o cancelamento do desfile de 7 de Setembro em todo o estado do Paraná. Segundo Ratinho Junior o Paraná não pode estar gastando com o 7 de Setembro porq",Falso,fake,lupa,https://lupa.uol.com.br/jornalismo/2023/09/06/governo-do-parana-nao-cancelou-desfile-de-7-de-setembro,1.0,1
574823436830791119,FC_LUPA,fake,de 100 só 16 vão receber Bolsa-família FAZ O L DENOVO,de 100 só 16 vão receber Bolsa-família FAZ O L DENOVO,Falso,fake,lupa,https://lupa.uol.com.br/jornalismo/2023/09/06/e-falso-que-so-16-de-cada-100-beneficiarios-vao-ficar-no-bolsa-familia,1.0,1
1060706113388525543,FC_LUPA,fake,“Maduro é apedrejado na Venezuela no desfile. Veja 06/09/2023”,“Maduro é apedrejado na Venezuela no desfile. Veja 06/09/2023”,Falso,fake,lupa,https://lupa.uol.com.br/jornalismo/2023/09/06/e-antigo-video-de-maduro-sendo-apedrejado-em-desfile-na-venezuela,1.0,1
613411835060271270,FC_LUPA,fake,[Lula] Não teve mais do que 15% dos votos efetivos,[Lula] Não teve mais do que 15% dos votos efetivos,Falso,fake,lupa,https://lupa.uol.com.br/jornalismo/2023/09/06/e-falso-que-lula-recebeu-somente-15-dos-votos-validos-na-eleicao-de-2022,1.0,1
641800510211250594,FC_LUPA,fake,"""IREI PRENDER O LULA"" AFIRMA JUIZ SERGIO MORO ""JÁ TENHO TODAS AS PROVAS SUFICIENTES. PORÉM, PRECISAREI DE MUITO APOIO POPULAR. ""PRECISAMOS DE ALGO ROBUSTO, COMO UMA POSTAGEM COM MAIS DE 1 MILHÃO DE CO","""IREI PRENDER O LULA"" AFIRMA JUIZ SERGIO MORO ""JÁ TENHO TODAS AS PROVAS SUFICIENTES. PORÉM, PRECISAREI DE MUITO APOIO POPULAR. ""PRECISAMOS DE ALGO ROBUSTO, COMO UMA POSTAGEM COM MAIS DE 1 MILHÃO DE CO",Falso,fake,lupa,https://lupa.uol.com.br/jornalismo/2023/09/06/moro-nao-afirmou-a-jornal-que-teria-provas-suficientes-para-prender-lula,1.0,1
17450635955657949,FC_BOATOS,fake,"“RISCO DE GUERRA AQUI NO BRASIL! SE CASO NÃO HAJA UMA RETOMADA DA DEMOCRACIA, TERÁ GUERRA CIVIL AQUI NO NOSSO BRASIL! CONFIRMADO!","“RISCO DE GUERRA AQUI NO BRASIL! SE CASO NÃO HAJA UMA RETOMADA DA DEMOCRACIA, TERÁ GUERRA CIVIL AQUI NO NOSSO BRASIL! CONFIRMADO!",Falso,fake,boatos.org,https://www.boatos.org/politica/guerra-civil-esta-prestes-a-ocorrer-no-brasil-por-causa-de-carta-de-militares-em-2023.html,1.0,1
948961209292799178,FC_BOATOS,fake,"ECADO DOS ARTISTAS, NO DIA 07 DE SETEMBRO DE 2023. #FICAEMCASA E JÁ ME SEGUE","ECADO DOS ARTISTAS, NO DIA 07 DE SETEMBRO DE 2023. #FICAEMCASA E JÁ ME SEGUE",Falso,fake,boatos.org,https://www.boatos.org/entretenimento/artistas-gravam-video-pedindo-fique-em-casa-7-de-setembro-2023.html,1.0,1
481320880118555779,FC_BOATOS,fake,Maduro Apedrejado em Desfile na Venezuela - Fim Da esquerda Na Venezuela... O povo venezuelano começou a atacar o demônio....,Maduro Apedrejado em Desfile na Venezuela - Fim Da esquerda Na Venezuela... O povo venezuelano começou a atacar o demônio....,Falso,fake,boatos.org,https://www.boatos.org/mundo/maduro-apedrejado-desfile-venezuela-ficou-ferido-2023.html,1.0,1
18998443889075177,FC_BOATOS_VIRAL,fake,"Joe Biden sussurando no ouvido de uma criança: “Você é uma criança sexy” QUE VELHO NOJENTO! pic.twitter.com/eStnKb737p — Raiam Post (@raiampost) September 8, 2023","Joe Biden sussurando no ouvido de uma criança: ""Você é uma criança sexy"" QUE VELHO NOJENTO!",Falso,fake,boatos.org,https://www.boatos.org/mundo/biden-disse-voce-uma-crianca-sexy-menina-estava-filmando.html,1.0,1
355297446573491140,FC_BOATOS,fake,"Joe Biden sussurando no ouvido de uma criança: ""Você é uma criança sexy"" QUE VELHO NOJENTO!","Joe Biden sussurando no ouvido de uma criança: ""Você é uma criança sexy"" QUE VELHO NOJENTO!",Falso,fake,boatos.org,https://www.boatos.org/mundo/biden-disse-voce-uma-crianca-sexy-menina-estava-filmando.html,1.0,1
636791935570332975,FC_BOATOS,fake,"Bióloga da Fiocruz gravou áudio alertando sobre vírus na água em Copacabana, no Rio de Janeiro","Bióloga da Fiocruz gravou áudio alertando sobre vírus na água em Copacabana, no Rio de Janeiro",Falso,fake,boatos.org,https://www.boatos.org/saude/biologa-fiocruz-gravou-audio-alertando-virus-agua-copacabana-rio.html,1.0,1
595848893584298910,FC_BOATOS,fake,"Rio de Janeiro não reconhece Lula como presidente e sim Bolsonaro LIBERDADE COM LUTA ESCRAVIDÃO COM VERGONHA Os reservista em Ação, Hoje 08/09/23","Rio de Janeiro não reconhece Lula como presidente e sim Bolsonaro LIBERDADE COM LUTA ESCRAVIDÃO COM VERGONHA Os reservista em Ação, Hoje 08/09/23",Falso,fake,boatos.org,https://www.boatos.org/brasil/reservistas-rio-de-janeiro-fizeram-desfile-setembro-2023-nao-reconhecem-lula-presidente.html,1.0,1
704306186263322312,FC_BOATOS,fake,"A festa de 7 setembro foi adiada para o dia 8? Bolsonaro hoje em BH BOLSONARO HOJE EM BELO HORIZONTE, MINAS GERAIS! TA BONITO DEMAIS ESSE ÚLTIMO DIA! Bolsonaro em BH","A festa de 7 setembro foi adiada para o dia 8? Bolsonaro hoje em BH BOLSONARO HOJE EM BELO HORIZONTE, MINAS GERAIS! TA BONITO DEMAIS ESSE ÚLTIMO DIA! Bolsonaro em BH",Falso,fake,boatos.org,https://www.boatos.org/politica/bolsonaro-recebido-multidao-belo-horizonte-8-de-setembro.html,1.0,1
